TransactionID,Items,TotalCost,UserID,date,paymentMethod
6459,"Watermelon Granita, Sandwich, Iced Mocha, Cocoa Fantasy Pastry, Scone, Cutlet, Croissant, Popcorn",1390,1914,27-07-2024,Card
6460,"Cupcake, Earl Grey Orange Tea, Flavoured Ice Cream, Iced Tea Latte, Eclair, Classic Lemonade, Ginger Tea",1360,9041,27-07-2024,Cash
6461,"Espresso, Quiche, Alphonso Mango Frappe, Flavoured Ice Cream",980,7751,31-05-2024,Mobile Wallet
6462,"Watermelon Mojito, Classic Lemonade, Flavoured Ice Cream, Hazelnut Brownie Cake Shake, Cookie, Elaichi Tea, Red Eye",1410,8745,01-04-2024,Mobile Wallet
6463,"Earl Grey Orange Tea, Watermelon Granita, Masala Tea, Iced Coffee, Hot Tea Latte, Cheesecake Shake, Iced Cappuccino, Vienna",1830,9011,04-06-2024,Cash
6464,"Black Eye, Elaichi Tea, Peach Iced Tea, Cake, Cupcake, Flavoured Ice Cream, Watermelon Mojito",1460,6968,09-06-2024,Cash
6465,"Watermelon Mojito, Brioche, Cafe Latte, Flat White, Pizza, Hot Velvet Coffee",1450,5101,25-02-2024,UPI
6466,"Long Black, Affogato, Scone, Iced Cappuccino",850,8093,11-12-2024,Cash
6467,"Flavoured Ice Cream, Espresso, Alphonso Mango Frappe, Vegan Shake, Vanilla Latte, Crunchy Frappe, Iced Tea Latte",1700,1673,01-05-2024,Card
6468,"Americano, Iced Tea Latte, Red Velvet Cake Shake, Classic Lemonade, Gourmet Belgian Cold Chocolate, Tropical Iceberg, Black Eye",1600,1599,20-02-2024,Card
6469,"Lemon Cake Shake, Hazelnut Brownie Cake Shake, Tacos, Burrito, Cupcake",1230,2127,10-10-2024,Mobile Wallet
6470,Pasta,300,3797,30-07-2024,Cash
6471,"Scone, Iced Coffee, Vienna, Soup",740,5265,14-07-2024,Card
6472,Americano,180,5939,10-11-2024,Card
6473,"Lemon Cake Shake, Baguette, Danish, Brioche",710,5095,26-08-2024,Card
6474,"Muffin, Espresso, Cafe Latte, Baguette, Bagel, Alphonso Mango Frappe",1080,5202,02-11-2024,Card
6475,"Granola Bar, Mousse, Chocolate Fantasy Cake Shake, Hot Velvet Coffee, Pizza, Long Macchiato, Watermelon Mojito, Cortado",1920,5654,30-12-2024,Card
6476,"Gourmet Belgian Cold Chocolate, Iced Coffee, Flavoured Ice Cream, Lemon Green Coffee, Cappuccino, Red Eye, Cortado, Cookie",1750,6348,26-10-2024,Card
6477,Lemon Cake Shake,250,4424,01-03-2024,Mobile Wallet
6478,"Cookie, Iced Latte, Cappuccino, Hot Velvet Coffee, Lemon Green Coffee, Pineapple Delight Pastry",1290,7395,01-11-2024,Cash
6479,"Vienna, Turmeric Ginger Cappuccino, Dark Frappe, Red Eye, Crackling Brownie Pastry",1160,28,24-03-2024,Card
6480,"Espresso, Chocolate Fantasy Cake Shake, Tropical Iceberg, Lemon Green Coffee, Burrito, Mousse",1400,2983,18-12-2024,Cash
6481,"Muffin, Pasta, Burrito, Cafe Latte",950,7535,06-07-2024,UPI
6482,Vegan Shake,250,4143,18-03-2024,UPI
6483,"Classic Lemonade, Bagel",300,4549,17-03-2024,Mobile Wallet
6484,"Black Eye, Danish, Brioche, Earl Grey Orange Tea, Vanilla Cappuccino",930,1431,03-02-2024,Card
6485,"Cake, Lemon Cake Shake, Espresso, Lemon Green Coffee, Dark Frappe, Donut",1220,3914,21-12-2024,UPI
6486,"Cutlet, Green Tea, Sandwich, Cappuccino, Tropical Iceberg, Hot Velvet Coffee",1290,1873,10-07-2024,UPI
6487,"Vanilla Latte, Classic Lemonade, Espresso, Ginger Tea, Macaron, Red Velvet Cake Shake, Dark Frappe",1490,8573,14-09-2024,Card
6488,"Chocolate Fantasy Cake Shake, Soup, Pizza, Macaron, Burrito, Sandwich, Flavoured Ice Cream, Macchiato",1970,6068,19-06-2024,UPI
6489,"Iced Latte, Black Eye, Flat White, Lemon Green Coffee, Mousse, Popcorn, Croissant, Cocoa Fantasy Pastry",1480,5447,30-06-2024,UPI
6490,"Pineapple Delight Pastry, Lemon Green Coffee, Brownie, Vegan Shake, Iced Coffee",1050,2718,13-07-2024,Card
6491,"Bagel, Lemon Green Coffee, Danish",560,5109,28-03-2024,Card
6492,"Scone, Lemon Green Coffee, Macaron, Iced Coffee, Pudding, Ginger Tea, Dark Frappe",1410,7000,17-01-2024,Cash
6493,Americano,180,7507,02-04-2024,UPI
6494,"Peach Iced Tea, Cupcake, Tropical Iceberg",620,737,09-12-2024,Mobile Wallet
6495,"Cake, Cappuccino, Cutlet, Muffin, Hot Tea Latte, Pasta, Crackling Brownie Pastry, Cocoa Fantasy Pastry",1610,5988,25-09-2024,UPI
6496,"Sandwich, Herbal Tea, Cappuccino, Chocolate Fantasy Cake Shake, Soup, Tropical Iceberg, Bagel",1460,9831,07-11-2024,Mobile Wallet
6497,"Gourmet Belgian Hot Chocolate, Gourmet Belgian Cold Chocolate, Vanilla Latte, Long Black, Masala Tea",1290,9613,17-12-2024,Mobile Wallet
6498,"Popcorn, Alphonso Mango Frappe, Pudding, Brioche, Ginger Tea",860,9425,30-01-2024,Card
6499,"Pudding, Classic Lemonade, Pizza, Peach Iced Tea, Iced Cappuccino, Donut, Gourmet Belgian Cold Chocolate",1610,750,04-06-2024,UPI
6500,"Brioche, Americano, Watermelon Mojito, Baguette, Donut",820,6659,18-04-2024,Cash
6501,"Sandwich, Cupcake, Lemon Cake Shake",650,4344,20-01-2024,Cash
6502,"Long Macchiato, Iced Coffee, Hazelnut Brownie Cake Shake, Iced Cappuccino",1000,3102,27-08-2024,Card
6503,"Pasta, Tacos, Ginger Tea, Macchiato, Baguette",1080,3447,28-05-2024,Mobile Wallet
6504,Filter Coffee,100,5061,10-04-2024,Mobile Wallet
6505,Pizza,350,1184,26-09-2024,Mobile Wallet
6506,"Black Eye, Sandwich",430,3855,02-12-2024,Card
6507,"Bagel, Cheesecake Shake, Granola Bar",600,3878,28-10-2024,Mobile Wallet
6508,"Vanilla Cappuccino, Flavoured Ice Cream, Hot Tea Latte, Long Macchiato, Cookie, Cafe Latte",1280,8324,26-02-2024,Card
6509,"Tropical Iceberg, Lemon Green Coffee, Vegan Shake, Long Macchiato",950,9398,07-05-2024,Cash
6510,Granola Bar,180,6776,30-08-2024,Card
6511,Iced Coffee,220,7335,19-01-2024,Cash
6512,Dark Frappe,260,9447,18-11-2024,UPI
6513,"Iced Latte, Pineapple Delight Pastry, Elaichi Tea, Donut, Ginger Tea, Muffin, Pizza",1390,6605,01-07-2024,UPI
6514,"Elaichi Tea, Affogato, Iced Tea Latte, Tropical Iceberg, Alphonso Mango Frappe, Muffin",1310,9728,12-03-2024,UPI
6515,"Crunchy Frappe, Iced Mocha, Soup, Long Black, Watermelon Granita, Peach Iced Tea, Macchiato",1530,3249,10-04-2024,UPI
6516,"Affogato, Elaichi Tea, Soup, Cheesecake Shake, Green Tea, Turmeric Ginger Cappuccino, Ginger Tea",1480,2303,10-05-2024,UPI
6517,"Elaichi Tea, Flat White, Ginger Tea, Pizza, Red Eye, Hot Tea Latte, Macaron, Cutlet",1690,4961,28-06-2024,Cash
6518,"Elaichi Tea, Eclair, Crackling Brownie Pastry, Quiche, Pasta, Hot Velvet Coffee",1410,250,03-08-2024,Card
6519,"Elaichi Tea, Cortado, Scone, Macchiato, Vanilla Cappuccino, Dark Frappe",1210,7107,02-12-2024,UPI
6520,"Burrito, Black Eye, Alphonso Mango Frappe, Vienna, Baguette",1150,7857,05-02-2024,Card
6521,"Hot Velvet Coffee, Long Black, Earl Grey Orange Tea",650,8362,08-11-2024,Cash
6522,"Muffin, Lemon Green Coffee",360,3348,15-11-2024,Card
6523,"Danish, Cocoa Fantasy Pastry, Cafe Latte, Turmeric Ginger Cappuccino, Granola Bar, Mousse, Flavoured Ice Cream",1490,9268,23-04-2024,Mobile Wallet
6524,Macaron,200,4719,23-04-2024,UPI
6525,Long Macchiato,220,9931,03-03-2024,UPI
6526,"Iced Coffee, Eclair",400,5174,28-11-2024,Card
6527,"Alphonso Mango Frappe, Dark Frappe, Cocoa Fantasy Pastry",720,718,17-11-2024,UPI
6528,"Watermelon Granita, Breve, Pudding, Pineapple Delight Pastry",810,6996,19-12-2024,Cash
6529,"Black Eye, Cake, Hazelnut Brownie Cake Shake, Watermelon Granita, Crunchy Frappe, Iced Cappuccino, Affogato",1670,6188,07-10-2024,Cash
6530,"Iced Tea Latte, Muffin, Danish, Gourmet Belgian Hot Chocolate, Cocoa Fantasy Pastry, Espresso",1190,440,02-03-2024,Card
6531,"Red Eye, Lemon Cake Shake, Granola Bar, Masala Tea",790,876,16-01-2024,Mobile Wallet
6532,"Scone, Macchiato, Cortado",530,6333,10-06-2024,Card
6533,"Flat White, Baguette, Long Black, Filter Coffee, Classic Lemonade, Herbal Tea, Vegan Shake, Pudding",1440,7051,26-05-2024,Cash
6534,"Watermelon Granita, Long Black, Quiche",720,4700,10-03-2024,Card
6535,"Mousse, Classic Lemonade, Bagel, Americano, Iced Cappuccino, Cocoa Fantasy Pastry",1140,9726,13-09-2024,UPI
6536,Burrito,300,3823,10-03-2024,Mobile Wallet
6537,"Cheesecake Shake, Iced Coffee, Baguette, Vanilla Latte",910,2202,22-10-2024,Card
6538,"Iced Cappuccino, Burrito, Lemon Cake Shake, Red Velvet Cake Shake",1110,1946,07-01-2024,Cash
6539,"Brioche, Sandwich, Hot Velvet Coffee, Filter Coffee, Muffin, Cutlet, Watermelon Mojito",1260,3592,09-03-2024,Mobile Wallet
6540,"Flavoured Ice Cream, Black Eye, Pudding, Pineapple Delight Pastry",800,4584,03-08-2024,Cash
6541,"Dark Frappe, Classic Lemonade, Hazelnut Brownie Cake Shake, Donut, Scone",920,688,04-08-2024,Cash
6542,"Lemon Green Coffee, Crackling Brownie Pastry, Scone, Americano, Tacos, Affogato, Lemon Cake Shake, Cocoa Fantasy Pastry",1670,9299,12-11-2024,Card
6543,"Flavoured Ice Cream, Cupcake, Croissant, Cookie, Salad",840,6296,30-03-2024,UPI
6544,"Long Black, Dark Frappe, Pizza, Iced Coffee, Cortado",1230,8933,27-03-2024,UPI
6545,"Soup, Iced Latte, Filter Coffee, Ginger Tea, Watermelon Mojito",950,8639,19-06-2024,Card
6546,"Pizza, Green Tea, Donut, Quiche, Eclair, Burrito",1410,5609,25-08-2024,Card
6547,"Croissant, Lemon Cake Shake",350,6240,18-07-2024,Cash
6548,Earl Grey Orange Tea,200,2641,31-07-2024,Mobile Wallet
6549,"Bagel, Black Eye, Salad, Tacos",800,2139,10-09-2024,Mobile Wallet
6550,"Scone, Quiche",430,5974,24-07-2024,UPI
6551,"Popcorn, Crackling Brownie Pastry, Flavoured Ice Cream, Sandwich, Soup, Iced Mocha, Long Macchiato, Espresso",1580,6248,04-03-2024,Card
6552,"Pasta, Tacos, Popcorn, Vegan Shake",880,1208,26-09-2024,Mobile Wallet
6553,Panini,280,1202,07-03-2024,Cash
6554,"Macchiato, Crunchy Frappe, Lemon Cake Shake, Cutlet, Red Velvet Cake Shake, Long Black",1330,7041,12-01-2024,Card
6555,"Affogato, Iced Coffee, Cookie, Macchiato, Turmeric Ginger Cappuccino",1060,1436,09-05-2024,UPI
6556,"Turmeric Ginger Cappuccino, Cortado, Croissant, Red Eye",760,3524,23-11-2024,UPI
6557,"Gourmet Belgian Cold Chocolate, Brownie, Cocoa Fantasy Pastry, Peach Iced Tea",880,5101,25-07-2024,Mobile Wallet
6558,"Red Velvet Cake Shake, Brioche, Hot Velvet Coffee, Cocoa Fantasy Pastry, Gourmet Belgian Cold Chocolate, Americano",1350,4863,06-01-2024,UPI
6559,"Cocoa Fantasy Pastry, Vegan Shake, Alphonso Mango Frappe, Granola Bar, Scone, Cupcake, Muffin, Espresso",1440,6620,11-04-2024,Mobile Wallet
6560,"Gourmet Belgian Hot Chocolate, Peach Iced Tea, Brioche, Iced Cappuccino, Classic Lemonade, Vegan Shake, Lemon Cake Shake",1620,7749,23-09-2024,Mobile Wallet
6561,"Soup, Muffin, Gourmet Belgian Hot Chocolate",590,8106,10-10-2024,Card
6562,"Breve, Gourmet Belgian Cold Chocolate, Iced Coffee, Alphonso Mango Frappe",1040,974,28-04-2024,Mobile Wallet
6563,"Flat White, Filter Coffee",330,1618,04-06-2024,Card
6564,Classic Lemonade,150,3328,01-12-2024,UPI
6565,Long Black,200,4628,22-03-2024,UPI
6566,"Herbal Tea, Scone, Salad, Crunchy Frappe, Cheesecake Shake, Tacos",1300,5382,26-01-2024,Mobile Wallet
6567,"Long Macchiato, Cake, Lemon Cake Shake, Pizza, Turmeric Ginger Cappuccino",1320,8604,29-12-2024,Cash
6568,"Masala Tea, Popcorn",260,9816,29-03-2024,Cash
6569,"Masala Tea, Tacos",430,3741,12-10-2024,Mobile Wallet
6570,Black Eye,180,8140,05-07-2024,Mobile Wallet
6571,"Crunchy Frappe, Donut, Watermelon Mojito, Scone, Panini, Cappuccino, Cupcake",1380,4524,01-01-2024,Mobile Wallet
6572,"Panini, Peach Iced Tea",510,7832,03-06-2024,Card
6573,"Classic Lemonade, Pudding, Iced Cappuccino",610,488,19-03-2024,Cash
6574,"Lemon Green Coffee, Iced Latte, Red Velvet Cake Shake, Crunchy Frappe, Macaron, Quiche",1540,6883,07-01-2024,Cash
6575,"Peach Iced Tea, Gourmet Belgian Hot Chocolate, Hazelnut Brownie Cake Shake, Ginger Tea, Americano",1190,584,18-03-2024,Cash
6576,"Salad, Pineapple Delight Pastry, Red Velvet Cake Shake, Brioche",830,2185,26-07-2024,Cash
6577,"Donut, Iced Mocha, Earl Grey Orange Tea, Macaron, Pasta, Cafe Latte, Tropical Iceberg, Americano",1730,151,30-07-2024,Cash
6578,Muffin,120,9534,07-04-2024,UPI
6579,Hot Velvet Coffee,250,6890,20-12-2024,Cash
6580,Brownie,150,2657,27-08-2024,Mobile Wallet
6581,"Flavoured Ice Cream, Filter Coffee, Bagel, Hot Velvet Coffee, Brownie, Gourmet Belgian Cold Chocolate, Elaichi Tea, Soup",1550,5545,31-10-2024,Card
6582,"Panini, Mousse, Macchiato, Salad",900,6839,08-03-2024,Card
6583,"Vegan Shake, Watermelon Mojito, Salad, Cheesecake Shake, Alphonso Mango Frappe, Vanilla Cappuccino",1510,5557,03-11-2024,UPI
6584,"Elaichi Tea, Hot Velvet Coffee, Macchiato, Cocoa Fantasy Pastry, Green Tea, Espresso, Long Black, Vanilla Latte",1610,3625,03-02-2024,Cash
6585,"Lemon Green Coffee, Macchiato, Iced Tea Latte, Burrito, Red Eye, Hazelnut Brownie Cake Shake, Turmeric Ginger Cappuccino, Hot Velvet Coffee",1980,6892,20-03-2024,UPI
6586,"Cocoa Fantasy Pastry, Flat White, Pineapple Delight Pastry, Herbal Tea, Brioche",920,3741,12-09-2024,Cash
6587,"Iced Latte, Mousse, Turmeric Ginger Cappuccino, Peach Iced Tea, Brownie, Cheesecake Shake",1400,2420,25-06-2024,Cash
6588,"Salad, Cookie, Scone, Alphonso Mango Frappe, Mousse, Quiche, Panini, Brioche",1670,8630,25-11-2024,Card
6589,"Iced Mocha, Tropical Iceberg, Soup, Pasta, Eclair, Long Black, Salad, Lemon Cake Shake",1820,9976,08-09-2024,Cash
6590,"Salad, Muffin, Brioche, Panini",760,322,08-11-2024,Card
6591,"Dark Frappe, Baguette, Iced Tea Latte, Vanilla Cappuccino",900,492,27-06-2024,Mobile Wallet
6592,"Scone, Watermelon Granita",350,1918,03-04-2024,UPI
6593,"Cookie, Croissant, Red Eye, Iced Latte, Cafe Latte, Green Tea, Quiche",1380,6330,17-02-2024,Mobile Wallet
6594,"Iced Mocha, Pineapple Delight Pastry, Long Black, Cutlet, Macaron, Red Velvet Cake Shake",1300,8378,21-03-2024,UPI
6595,"Hot Velvet Coffee, Watermelon Mojito, Green Tea, Popcorn, Long Black, Lemon Green Coffee",1200,2213,21-05-2024,Cash
6596,"Iced Coffee, Brownie, Pizza, Cortado, Red Eye, Dark Frappe",1360,4438,16-09-2024,UPI
6597,"Long Black, Herbal Tea, Tacos, Eclair",810,1869,06-09-2024,Cash
6598,Macaron,200,2804,04-06-2024,Card
6599,"Lemon Cake Shake, Muffin, Cappuccino",590,5559,23-12-2024,Cash
6600,"Masala Tea, Tropical Iceberg",420,7393,02-10-2024,Card
6601,"Pineapple Delight Pastry, Turmeric Ginger Cappuccino, Crackling Brownie Pastry, Gourmet Belgian Cold Chocolate, Earl Grey Orange Tea, Cortado, Lemon Cake Shake",1640,7221,15-12-2024,Card
6602,"Americano, Watermelon Mojito, Red Velvet Cake Shake, Cocoa Fantasy Pastry, Breve",1110,8648,28-09-2024,UPI
6603,"Gourmet Belgian Cold Chocolate, Pineapple Delight Pastry, Hazelnut Brownie Cake Shake, Donut, Long Macchiato, Vanilla Cappuccino",1350,1602,07-01-2024,Cash
6604,"Peach Iced Tea, Baguette, Macaron, Eclair, Burrito",1060,4946,16-01-2024,Mobile Wallet
6605,"Affogato, Panini, Donut, Granola Bar, Cookie, Cupcake, Macaron, Cortado",1470,8220,31-01-2024,Card
6606,"Hot Velvet Coffee, Red Velvet Cake Shake, Green Tea, Gourmet Belgian Cold Chocolate, Hot Tea Latte, Muffin, Vanilla Latte",1640,5432,24-05-2024,Mobile Wallet
6607,Hot Velvet Coffee,250,8995,25-07-2024,UPI
6608,"Brioche, Scone, Iced Coffee, Muffin",610,2330,03-04-2024,UPI
6609,"Cheesecake Shake, Hazelnut Brownie Cake Shake, Filter Coffee, Pineapple Delight Pastry, Earl Grey Orange Tea",1040,8099,04-04-2024,Card
6610,"Vegan Shake, Americano, Danish, Salad, Lemon Cake Shake, Vanilla Cappuccino, Long Black, Iced Mocha",1790,9833,15-07-2024,Card
6611,"Masala Tea, Pizza, Watermelon Granita",750,6692,26-08-2024,Cash
6612,"Cupcake, Cocoa Fantasy Pastry, Alphonso Mango Frappe, Lemon Green Coffee, Brownie, Tacos, Red Velvet Cake Shake, Espresso",1680,1912,18-06-2024,Cash
6613,"Cupcake, Breve, Baguette",520,5219,23-05-2024,UPI
6614,"Alphonso Mango Frappe, Filter Coffee, Cutlet, Cake, Burrito, Vegan Shake, Iced Tea Latte, Gourmet Belgian Cold Chocolate",1870,7923,04-08-2024,Cash
6615,"Pudding, Iced Mocha, Soup, Brioche, Iced Latte",1020,4386,20-03-2024,Mobile Wallet
6616,Masala Tea,180,8636,27-04-2024,Card
6617,"Tacos, Iced Tea Latte",500,7717,18-03-2024,Card
6618,"Quiche, Crunchy Frappe",550,3272,26-06-2024,Card
6619,"Scone, Crackling Brownie Pastry, Gourmet Belgian Hot Chocolate, Affogato, Tacos, Burrito, Watermelon Mojito",1690,1628,07-09-2024,Mobile Wallet
6620,Mousse,200,6825,25-11-2024,Mobile Wallet
6621,"Mousse, Brioche",340,3627,28-03-2024,Card
6622,"Filter Coffee, Hot Velvet Coffee, Iced Latte, Pineapple Delight Pastry, Cappuccino, Earl Grey Orange Tea, Chocolate Fantasy Cake Shake",1500,3993,15-09-2024,Card
6623,"Iced Tea Latte, Cappuccino, Chocolate Fantasy Cake Shake",740,6789,20-09-2024,Mobile Wallet
6624,Popcorn,80,3923,05-03-2024,UPI
6625,"Hot Velvet Coffee, Iced Latte, Earl Grey Orange Tea, Scone, Elaichi Tea, Watermelon Mojito, Flavoured Ice Cream",1530,3261,25-08-2024,Cash
6626,"Lemon Cake Shake, Iced Tea Latte, Popcorn, Hazelnut Brownie Cake Shake, Iced Latte, Cafe Latte, Chocolate Fantasy Cake Shake, Ginger Tea",1810,8428,10-10-2024,UPI
6627,"Red Velvet Cake Shake, Hazelnut Brownie Cake Shake, Herbal Tea, Ginger Tea, Crackling Brownie Pastry, Tropical Iceberg, Iced Coffee",1580,2061,04-03-2024,UPI
6628,"Long Macchiato, Brioche, Watermelon Mojito, Earl Grey Orange Tea, Brownie, Lemon Green Coffee",1200,6462,03-02-2024,Cash
6629,"Americano, Black Eye, Mousse, Donut",660,1815,09-12-2024,UPI
6630,"Cortado, Crunchy Frappe, Cookie, Red Eye, Crackling Brownie Pastry, Cappuccino, Watermelon Granita, Sandwich",1640,8592,28-06-2024,Mobile Wallet
6631,"Iced Mocha, Classic Lemonade, Soup, Iced Coffee, Turmeric Ginger Cappuccino, Vanilla Cappuccino, Red Eye",1500,2440,27-12-2024,Cash
6632,"Cheesecake Shake, Vanilla Cappuccino",510,1644,28-09-2024,Card
6633,"Pizza, Salad, Green Tea, Long Macchiato, Pudding, Red Velvet Cake Shake, Cutlet",1580,6354,31-01-2024,Mobile Wallet
6634,"Earl Grey Orange Tea, Scone, Burrito, Watermelon Granita, Popcorn, Classic Lemonade, Vanilla Latte, Cookie",1470,1834,16-10-2024,Card
6635,"Chocolate Fantasy Cake Shake, Iced Coffee, Long Black, Flat White, Brownie, Red Eye, Quiche, Peach Iced Tea",1780,7427,26-01-2024,UPI
6636,"Cheesecake Shake, Pasta, Cupcake, Macchiato, Burrito, Black Eye, Alphonso Mango Frappe",1680,2304,21-03-2024,Cash
6637,"Cocoa Fantasy Pastry, Eclair, Cake",580,2307,31-10-2024,Mobile Wallet
6638,"Panini, Flat White, Turmeric Ginger Cappuccino, Chocolate Fantasy Cake Shake",1060,8665,18-07-2024,Mobile Wallet
6639,"Pudding, Long Macchiato, Cortado, Red Velvet Cake Shake",880,1779,02-09-2024,Cash
6640,"Croissant, Brioche, Masala Tea, Red Eye, Pizza, Brownie",1100,2183,02-02-2024,Cash
6641,"Watermelon Mojito, Americano, Pizza",780,7433,09-04-2024,Cash
6642,"Americano, Affogato, Cutlet, Donut, Long Black, Green Tea, Peach Iced Tea, Macaron",1480,5837,03-12-2024,Mobile Wallet
6643,"Cappuccino, Watermelon Granita",440,8523,29-08-2024,Card
6644,"Americano, Burrito, Brownie, Watermelon Mojito, Soup, Chocolate Fantasy Cake Shake",1300,2829,05-02-2024,UPI
6645,"Flat White, Cheesecake Shake, Earl Grey Orange Tea, Pudding, Affogato, Crackling Brownie Pastry, Americano",1500,8585,04-10-2024,Cash
6646,"Vegan Shake, Iced Cappuccino, Muffin, Cappuccino, Cafe Latte, Hot Velvet Coffee",1350,1606,17-11-2024,UPI
6647,"Red Velvet Cake Shake, Peach Iced Tea, Pineapple Delight Pastry, Cheesecake Shake, Salad",1190,5227,14-07-2024,UPI
6648,"Iced Latte, Cookie, Classic Lemonade",540,6895,09-06-2024,UPI
6649,"Cafe Latte, Brioche, Watermelon Granita",590,7482,11-11-2024,UPI
6650,"Watermelon Granita, Elaichi Tea, Sandwich, Vegan Shake, Pasta, Cortado",1400,5908,15-03-2024,Card
6651,"Hot Tea Latte, Watermelon Granita, Granola Bar, Cookie, Brioche, Macaron",1080,7379,01-09-2024,Mobile Wallet
6652,"Pasta, Brownie, Hot Tea Latte, Pineapple Delight Pastry, Watermelon Granita",1080,2338,14-11-2024,Cash
6653,"Iced Coffee, Macchiato, Dark Frappe, Peach Iced Tea, Tacos, Cafe Latte, Hot Tea Latte, Red Eye",1790,5782,22-08-2024,Card
6654,"Flat White, Long Macchiato, Cutlet, Filter Coffee, Cheesecake Shake, Salad",1190,9540,26-09-2024,Cash
6655,Muffin,120,2089,13-12-2024,UPI
6656,"Burrito, Bagel, Breve, Watermelon Mojito, Panini, Cookie",1320,4329,24-11-2024,UPI
6657,"Long Macchiato, Cutlet, Salad, Macchiato, Gourmet Belgian Cold Chocolate, Filter Coffee",1210,3006,18-08-2024,Cash
6658,"Popcorn, Turmeric Ginger Cappuccino, Vegan Shake",610,8862,17-08-2024,Card
6659,Ginger Tea,180,1973,08-12-2024,Card
6660,Vanilla Cappuccino,240,5953,21-06-2024,Cash
6661,"Cupcake, Pineapple Delight Pastry, Black Eye",520,1535,01-08-2024,Cash
6662,"Cake, Ginger Tea, Peach Iced Tea, Popcorn, Sandwich, Cookie, Watermelon Mojito",1330,6799,01-01-2024,Mobile Wallet
6663,"Hazelnut Brownie Cake Shake, Watermelon Mojito, Vegan Shake",780,4826,22-10-2024,Mobile Wallet
6664,"Peach Iced Tea, Red Velvet Cake Shake, Quiche, Watermelon Granita, Filter Coffee, Flat White, Hot Tea Latte",1580,5624,13-12-2024,Cash
6665,"Gourmet Belgian Cold Chocolate, Crunchy Frappe",570,3977,31-08-2024,UPI
6666,"Baguette, Ginger Tea",330,8542,06-05-2024,Card
6667,Burrito,300,3947,06-02-2024,Mobile Wallet
6668,"Iced Tea Latte, Pizza, Iced Latte, Espresso, Lemon Cake Shake",1270,5024,18-12-2024,Card
6669,"Flat White, Panini, Donut",610,8921,08-03-2024,Mobile Wallet
6670,"Watermelon Granita, Lemon Cake Shake",470,8212,08-11-2024,Cash
6671,"Lemon Cake Shake, Americano, Gourmet Belgian Hot Chocolate, Brownie, Lemon Green Coffee",1140,8094,30-05-2024,UPI
6672,"Affogato, Classic Lemonade, Pizza, Baguette, Cortado, Eclair, Popcorn",1350,7495,04-07-2024,Card
6673,"Crunchy Frappe, Affogato, Brioche",630,369,01-12-2024,Cash
6674,"Red Velvet Cake Shake, Long Macchiato, Breve, Filter Coffee, Danish",990,8136,27-03-2024,Mobile Wallet
6675,Vienna,240,7757,20-08-2024,Cash
6676,"Cappuccino, Lemon Green Coffee",460,4029,17-06-2024,UPI
6677,"Lemon Green Coffee, Red Velvet Cake Shake, Popcorn, Tacos, Pudding, Long Black",1230,6302,15-12-2024,UPI
6678,"Muffin, Americano, Lemon Cake Shake, Cortado",750,1483,11-12-2024,Card
6679,"Salad, Iced Latte, Donut",590,6855,25-11-2024,Card
6680,"Eclair, Red Velvet Cake Shake, Macchiato, Cookie, Mousse, Flat White, Long Black",1410,9700,17-04-2024,Card
6681,Long Black,200,8202,26-01-2024,Cash
6682,"Herbal Tea, Brownie, Affogato, Watermelon Granita, Watermelon Mojito, Crunchy Frappe, Black Eye, Hot Tea Latte",1690,3318,29-09-2024,UPI
6683,"Cappuccino, Cheesecake Shake, Popcorn, Masala Tea, Cocoa Fantasy Pastry, Iced Tea Latte, Brioche",1320,6746,26-07-2024,Mobile Wallet
